generation,best_fitness
295,1715.223876953125
296,1710.095703125
297,1723.3677978515625
298,1726.9913330078125
299,1759.4102783203125
300,1745.4246826171875
301,1769.328857421875
302,1761.1878662109375
303,1732.47412109375
304,1771.821533203125
305,1778.385009765625
306,1773.92041015625
307,1768.0548095703125
308,1783.542236328125
309,1810.8736572265625
310,1801.6470947265625
311,1787.4517822265625
312,1768.307373046875
313,1783.6744384765625
314,1797.3985595703125
315,1810.8575439453125
316,1808.296142578125
317,1796.2960205078125
318,1798.64208984375
319,1769.877685546875
320,1786.4141845703125
321,1801.068115234375
322,1814.1165771484375
323,1777.1744384765625
324,1761.7998046875
325,1777.6629638671875
326,1773.5150146484375
327,1762.815673828125
328,1772.2158203125
329,1796.68359375
330,1773.4705810546875
331,1815.7005615234375
332,1804.1414794921875
333,1835.9373779296875
334,1770.1590576171875
335,1769.154541015625
336,1784.1060791015625
337,1798.583251953125
338,1791.726806640625
339,1797.5933837890625
340,1762.8111572265625
341,1756.3409423828125
342,1758.13525390625
343,1781.3701171875
344,1753.455322265625
345,1805.7994384765625
346,1803.3443603515625
347,1794.1212158203125
348,1796.8074951171875
349,1801.4051513671875
350,1796.7310791015625
351,1791.6572265625
352,1757.3177490234375
353,1803.64404296875
354,1783.1923828125
355,1768.5018310546875
356,1785.921630859375
357,1798.311279296875
358,1819.3863525390625
359,1804.3463134765625
360,1776.3284912109375
361,1769.489013671875
362,1759.76171875
363,1718.03662109375
364,1732.90380859375
365,1749.5897216796875
366,1740.8350830078125
367,1760.0833740234375
368,1765.867431640625
369,1783.378173828125
370,1785.7244873046875
371,1745.06494140625
372,1762.903076171875
373,1748.8729248046875
374,1753.697021484375
375,1771.1866455078125
376,1752.443359375
377,1736.3804931640625
378,1738.26171875
379,1753.3743896484375
380,1755.249267578125
381,1755.2003173828125
382,1795.23095703125
383,1757.5577392578125
384,1762.7427978515625
385,1764.47265625
386,1775.14453125
387,1776.9002685546875
388,1751.568359375
389,1787.1669921875
390,1762.6541748046875
391,1779.151123046875
392,1753.948486328125
393,1769.77490234375
394,1799.885009765625
395,1792.089111328125
396,1803.8370361328125
397,1792.5870361328125
398,1774.4818115234375
399,1754.093505859375
400,1755.98779296875
401,1792.9285888671875
402,1815.441650390625
403,1758.218994140625
404,1810.094970703125
405,1814.3748779296875
406,1817.06591796875
407,1847.2501220703125
408,1820.2451171875
409,1816.06298828125
410,1825.652587890625
411,1789.981689453125
412,1835.5550537109375
413,1795.970703125
414,1793.4390869140625
415,1806.1666259765625
416,1783.4510498046875
417,1783.601806640625
418,1751.6185302734375
419,1770.270263671875
420,1803.7296142578125
421,1799.3634033203125
422,1784.0552978515625
423,1796.982421875
424,1808.504150390625
425,1813.36572265625
426,1821.338623046875
427,1848.0732421875
428,1811.3455810546875
429,1823.0443115234375
430,1790.4935302734375
431,1753.316650390625
432,1802.38720703125
433,1804.1905517578125
434,1778.6204833984375
435,1774.120849609375
436,1736.515869140625
437,1744.194091796875
438,1745.1142578125
439,1744.3221435546875
440,1764.582763671875
441,1754.6680908203125
442,1769.9996337890625
443,1754.4180908203125
444,1749.1207275390625
445,1750.3082275390625
446,1782.097900390625
447,1779.5302734375
448,1766.828857421875
449,1767.11328125
450,1777.567626953125
451,1774.4498291015625
452,1754.977783203125
453,1778.9132080078125
454,1769.0435791015625
455,1773.002685546875
456,1727.009765625
457,1779.9755859375
458,1787.22412109375
459,1751.3984375
460,1770.1080322265625
461,1780.3193359375
462,1778.1009521484375
463,1775.343994140625
464,1775.73583984375
465,1736.5059814453125
466,1782.9677734375
467,1774.283935546875
468,1746.13525390625
469,1726.5379638671875
470,1743.3948974609375
471,1749.083740234375
472,1748.8602294921875
473,1701.0172119140625
474,1702.606201171875
475,1736.0172119140625
476,1711.0560302734375
477,1698.69921875
478,1663.29443359375
479,1673.6005859375
480,1691.3787841796875
481,1653.6732177734375
482,1669.7166748046875
483,1677.207763671875
484,1697.310546875
485,1663.1939697265625
486,1661.0513916015625
487,1655.7608642578125
488,1691.3992919921875
489,1679.67626953125
490,1649.0616455078125
491,1619.89404296875
492,1646.790283203125
493,1637.877197265625
494,1639.2216796875
495,1625.4222412109375
496,1643.583984375
497,1668.8609619140625
498,1630.2286376953125
499,1654.130126953125
500,1648.9197998046875
501,1650.5718994140625
502,1659.3809814453125
503,1671.1041259765625
504,1688.8045654296875
505,1667.330810546875
506,1679.1253662109375
507,1678.1212158203125
508,1671.1195068359375
509,1641.9381103515625
510,1641.646240234375
511,1628.4090576171875
512,1625.780029296875
513,1617.2503662109375
514,1645.3463134765625
515,1655.491943359375
516,1648.507568359375
517,1640.7860107421875
518,1649.492919921875
519,1676.1734619140625
520,1669.74560546875
521,1684.1358642578125
522,1683.561279296875
523,1665.515869140625
524,1682.6707763671875
