generation,best_fitness
0,113.20157623291016
1,110.59076690673828
2,100.30188751220703
3,100.88424682617188
4,98.62361145019531
5,93.74845123291016
6,92.35786437988281
7,91.03938293457031
8,87.74042510986328
9,84.42133331298828
10,84.13495635986328
11,83.26285552978516
12,79.8658447265625
13,76.65150451660156
14,73.50448608398438
15,72.4249038696289
16,71.54209899902344
17,69.9898452758789
18,69.51505279541016
19,68.84342956542969
20,68.87550354003906
21,68.12493896484375
22,67.00045776367188
23,66.14073181152344
24,66.18314361572266
25,65.1599349975586
26,64.14240264892578
27,64.4650650024414
28,62.91185760498047
29,61.935951232910156
30,61.96669387817383
31,61.47923278808594
32,61.44330596923828
33,61.19982147216797
34,60.89656066894531
35,60.69807815551758
36,59.98410415649414
37,59.835235595703125
38,59.190757751464844
39,59.19785690307617
40,58.85794448852539
41,58.51116180419922
42,58.0063591003418
43,57.5397834777832
44,57.582763671875
45,56.65559768676758
46,56.68516540527344
47,56.453861236572266
48,55.334815979003906
49,55.47707748413086
50,55.45360565185547
51,54.99317169189453
52,54.858951568603516
53,54.5560417175293
54,54.468082427978516
55,53.3184814453125
56,53.31576919555664
57,53.49400329589844
58,53.2768440246582
59,53.08604431152344
60,53.38156509399414
61,53.235469818115234
62,53.04663848876953
63,52.73810958862305
64,52.92152404785156
65,52.34262466430664
66,52.55650329589844
67,52.30581283569336
68,52.31964874267578
69,52.207237243652344
70,51.8227653503418
71,51.55360412597656
72,51.577354431152344
73,51.75831604003906
74,51.132259368896484
75,51.16683578491211
76,50.86928176879883
77,50.81248474121094
78,50.55454635620117
79,49.72203826904297
80,49.90523910522461
81,49.6064338684082
82,49.8133659362793
83,49.85039520263672
84,49.29718017578125
85,49.62288284301758
86,49.13562774658203
87,48.99998092651367
88,49.02734375
89,48.854347229003906
90,48.62092208862305
91,47.875457763671875
92,47.79352569580078
93,47.74996566772461
94,47.75094223022461
95,47.96478271484375
96,47.73826599121094
97,47.72661209106445
98,47.77241134643555
99,46.649253845214844
100,46.887088775634766
101,47.38411331176758
102,47.44837951660156
103,46.996482849121094
104,47.41316223144531
105,47.459938049316406
106,47.24192428588867
107,47.168479919433594
108,47.1423454284668
109,46.652706146240234
110,46.8034782409668
111,46.90016555786133
112,46.77817153930664
113,46.64116287231445
114,46.368064880371094
115,46.026248931884766
116,46.3576774597168
117,46.16679000854492
118,46.31219482421875
119,45.999088287353516
120,45.596004486083984
121,46.07410430908203
122,45.717681884765625
123,45.780792236328125
124,46.28159713745117
125,45.28401184082031
126,46.18875503540039
127,46.22881317138672
128,46.045066833496094
129,46.10055923461914
130,46.11087417602539
131,46.09101867675781
132,46.40037155151367
133,46.274513244628906
134,45.72894287109375
135,45.88163757324219
136,45.72714614868164
137,45.78974533081055
138,45.90977478027344
139,45.97510528564453
140,45.738487243652344
141,46.233402252197266
142,45.739707946777344
143,45.71839141845703
144,45.58225631713867
145,44.893489837646484
146,44.91142272949219
147,44.92948532104492
148,44.86107635498047
149,44.95909881591797
150,45.01716995239258
151,44.77321243286133
152,44.97348403930664
153,44.76640701293945
154,44.80942153930664
155,44.772186279296875
156,44.56393814086914
157,44.65425491333008
158,44.66212844848633
159,44.76668930053711
160,44.66803741455078
161,44.525062561035156
162,44.127471923828125
163,44.34297561645508
164,44.45243835449219
165,44.38245391845703
166,44.36191940307617
167,44.34427261352539
168,44.19337844848633
169,44.534976959228516
170,44.75840759277344
171,44.64069366455078
172,44.44157409667969
173,44.60957717895508
174,44.38078308105469
175,44.38081359863281
176,44.13512420654297
177,44.01649475097656
178,44.3056640625
179,44.300479888916016
180,44.404991149902344
181,44.46879196166992
182,44.01572799682617
183,43.70320510864258
184,44.137813568115234
185,44.22138214111328
186,44.06047439575195
187,44.06665802001953
188,43.8433837890625
189,43.795291900634766
190,44.1650276184082
191,44.016685485839844
192,44.427669525146484
193,44.1657829284668
194,44.15653991699219
195,43.85300827026367
196,43.88506317138672
197,43.72233963012695
198,43.68951416015625
199,43.70351028442383
200,43.33645248413086
201,43.341007232666016
202,43.394901275634766
203,43.349727630615234
204,43.10772705078125
205,43.229671478271484
206,42.96906661987305
207,43.352813720703125
208,42.994747161865234
209,43.413291931152344
210,42.637882232666016
211,42.9049072265625
212,43.067359924316406
213,43.074893951416016
214,42.91569137573242
215,42.69775390625
216,42.623809814453125
217,42.6171760559082
218,42.96192169189453
219,42.601661682128906
220,42.8054084777832
221,43.160438537597656
222,42.7518196105957
223,43.051090240478516
224,43.26757049560547
225,43.17078399658203
226,42.8984375
227,42.790950775146484
228,42.94485092163086
229,42.786659240722656
230,42.730369567871094
231,42.68663024902344
232,43.127410888671875
233,42.48097610473633
234,43.305397033691406
235,43.163482666015625
236,42.58617401123047
237,42.79862976074219
238,42.70471954345703
239,42.96284866333008
240,42.53863525390625
241,42.59474563598633
242,42.80789566040039
243,42.85857009887695
244,42.72557067871094
245,42.85497283935547
246,42.66653060913086
247,42.72148895263672
248,42.36991500854492
249,42.584747314453125
250,42.677406311035156
251,42.13016128540039
252,42.28532791137695
253,42.18732452392578
254,42.38078689575195
255,42.282657623291016
256,41.73639678955078
257,42.08081817626953
258,42.02461624145508
259,42.15327072143555
260,42.24161148071289
261,42.271209716796875
262,42.286808013916016
263,42.55498504638672
264,41.930442810058594
265,42.015380859375
266,42.247901916503906
267,41.96862030029297
268,42.007469177246094
269,42.20839309692383
270,42.24285125732422
271,42.009681701660156
272,41.941768646240234
273,42.217620849609375
274,41.980628967285156
275,41.97896957397461
276,42.510101318359375
277,42.00302505493164
278,41.8526611328125
279,42.05630874633789
280,41.832916259765625
281,41.81711959838867
282,41.84236526489258
283,41.926055908203125
284,41.935028076171875
285,42.01250457763672
286,42.21443557739258
287,41.69026565551758
288,41.44171905517578
289,41.41399002075195
290,41.1954345703125
291,41.18577194213867
292,41.31645965576172
293,41.33203125
294,41.524742126464844
295,41.415260314941406
296,41.353302001953125
