generation,best_fitness,avg_fitness,phenotypic_entropy,genotypic_entropy,fitness_variance,genotypic_variance
3784,25.68094825744629,26.366888828277588,0.31079661624450217,0.291027488363768,1.8959115156064286,194.33915775623393
3785,25.68094825744629,26.36689374923706,0.3240486689308675,0.2902289701875015,1.8360470854316007,192.43938369964994
3786,25.68094825744629,26.21158939361572,0.3848524248885874,0.27966366883895294,0.755477768947136,183.89364180477907
3787,25.68094825744629,26.42650545120239,0.3939795237247364,0.27100612586958356,1.9681168409162413,202.6775039250445
3788,25.68094825744629,26.34431911468506,0.2435407200795017,0.26638068410808013,3.837705777311986,182.35077400622112
3789,25.68094825744629,26.427394180297853,0.33346021742268034,0.2778509061676573,2.0105017033825074,296.43517764327737
3790,25.68094825744629,26.56850145339966,0.37589053199208355,0.2859972482690253,3.158337595907469,200.289723822069
3791,25.68094825744629,26.795086708068848,0.35647226187306436,0.2777822406849705,6.988449415951484,208.92564538880754
3792,25.68094825744629,26.419099559783934,0.23120185132875057,0.2820318583308184,5.053191598901078,165.1449421555234
3793,25.68094825744629,26.30377758026123,0.32950016536980586,0.26670901722723045,1.755431738316534,151.40429366659117
3794,25.68094825744629,26.40249843597412,0.33919067618060755,0.2721072927585463,1.893039027579325,128.6178693904195
3795,25.68094825744629,26.429068183898927,0.3544083170613591,0.26635232662176966,2.4025468842493503,188.36515159701264
3796,25.68094825744629,26.674398097991944,0.10185764172235327,0.2764164310961655,16.19192684591043,264.3994819639588
3797,25.68094825744629,26.399091243743896,0.22657152330267363,0.2724015330166651,4.117582616226018,210.51511377572436
3798,25.68094825744629,26.28724464416504,0.21313735834986225,0.2572285951805435,3.010439957388566,181.98531745700234
3799,25.68094825744629,26.538017654418944,0.21450055547693825,0.24879429268232436,6.28690676572638,170.43904101806694
3800,25.68094825744629,26.76205322265625,0.3708497189711888,0.25655869838373885,4.369865038402242,226.2946863822103
3801,25.68094825744629,26.329239463806154,0.17334373143577353,0.260468725476225,5.294370650108213,159.85543078952887
3802,25.68094825744629,26.49795248031616,0.34438131157013385,0.2582534659140396,2.621009455098356,187.26372487937655
3803,25.68094825744629,26.487886085510254,0.24053078797872338,0.2520832227409209,4.88263178119475,134.10021357952985
3804,25.68094825744629,26.82301010131836,0.26819001590335684,0.264996029196461,8.836985966092607,222.04093111574096
3805,25.68094825744629,26.428556785583496,0.38485571374784266,0.2543802473956197,2.082356932259891,169.92314387960076
3806,25.68094825744629,26.175849151611327,0.4010617627451719,0.24992160165970756,0.796360243480085,178.9189411372632
3807,25.68094825744629,26.36139228820801,0.39581413399580284,0.26097226039229543,1.343348506630174,155.6772042689078
3808,25.68094825744629,26.926204414367675,0.4119816949739695,0.2657316369281364,5.582223457804141,175.38400857952698
3809,25.68094825744629,26.386052951812744,0.21313735834986225,0.2647631288672343,4.136063091869893,226.18149954740494
3810,25.68094825744629,26.77495023727417,0.4223218167583271,0.25513514870317405,4.688967379425587,281.6917883837381
3811,25.68094825744629,26.587018413543703,0.21313735834986228,0.25666685659944094,8.752105522115619,272.5003170181072
